domain,parameter,test_id,candidate_limit,current_limit,direction,unit,source_status,candidate_delta,candidate_delta_percent,tighten_or_loosen,total_dies,good_dies,violating_dies,simulated_yield,simulated_fail_rate,violation_rate,borderline_rate,risky_rate,false_fail_proxy,defective_proxy,objective_score,feasible,selection_status,die_policy,scope,notes,candidate_ir,candidate_thermal,current_ir,current_thermal
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,12.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,17.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,22.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,27.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,32.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,23.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,34.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=23.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,23.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=TIGHTER,24.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=TIGHTER,24.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=TIGHTER,24.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=TIGHTER,24.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.125,0.75,0.20833333333333334,0.0,0.03541666666666665,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=TIGHTER,24.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,1.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.5,0.20833333333333334,0.0,0.06874999999999999,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=CURRENT,24.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,2.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,16.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,21.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,26.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,31.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,24.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,33.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.25,0.20833333333333334,0.0,0.10208333333333333,True,,ANY_VIOLATION,joint,candidate_ir=24.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=TIGHTER;thermal_class=LOOSER,24.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,10.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=TIGHTER,25.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=TIGHTER,25.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=TIGHTER,25.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,0.20833333333333334,0.0,0.002083333333333326,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=TIGHTER,25.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,2.0,,JOINT,24,8,16,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2916666666666667,0.875,0.041666666666666664,0.0,0.09374999999999994,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=TIGHTER,25.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,0.0,,JOINT,24,9,15,0.375,0.625,0.625,0.2916666666666667,0.7777777777777778,0.0,0.0,0.14166666666666664,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=CURRENT,25.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,1.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,2.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,10.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,15.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,20.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,25.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,30.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,25.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,32.0,,JOINT,24,9,15,0.375,0.625,0.625,0.20833333333333334,0.5555555555555556,0.0,0.0,0.20833333333333331,True,,ANY_VIOLATION,joint,candidate_ir=25.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=CURRENT;thermal_class=LOOSER,25.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,26.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,26.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,26.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,0.20833333333333334,0.0,0.002083333333333326,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,26.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,11,13,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.3333333333333333,0.7272727272727273,0.041666666666666664,0.125,0.18541666666666665,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,26.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,1.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.375,0.6428571428571429,0.0,0.20833333333333334,0.2833333333333333,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,26.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,2.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.2916666666666667,0.5,0.0,0.20833333333333334,0.35,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,16.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,75.0,25.0,60.0
