"production_month","lot_id","die_id","parameter","parameter_display","candidate_limit","simulated_yield","safety_status","eligible","in_policy_gate_set","ml_score","ml_rank","is_current","is_selected","model_used","decision"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",58,,"NOT_IN_GATE_SET",false,false,0.02708739973604679,13,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",56,,"NOT_IN_GATE_SET",false,false,0.0016857702285051346,14,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",54,,"NOT_IN_GATE_SET",false,false,-0.017336340621113777,15,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",52,,"NOT_IN_GATE_SET",false,false,-0.03006340190768242,16,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",50,,"NOT_IN_GATE_SET",false,false,-0.03254334628582001,17,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",1,0.5833333333333334,"PASS",true,true,0.38601407408714294,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.95,0.2916666666666667,"PASS",true,true,0.18232962489128113,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.92,0.2083333333333333,"PASS",true,true,0.05560208112001419,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.75,0,"PASS",true,true,0.026055417954921722,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.78,0,"PASS",true,true,0.01994416117668152,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.85,0,"PASS",true,true,-0.007463015615940094,9,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.8,,"NOT_IN_GATE_SET",false,false,0.015396572649478912,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.82,,"NOT_IN_GATE_SET",false,false,0.012150965631008148,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.9,,"NOT_IN_GATE_SET",false,false,-0.002474740147590637,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.88,,"NOT_IN_GATE_SET",false,false,-0.019953381270170212,10,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.05,0.375,"PASS",true,true,0.13686791062355042,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.08,0.2916666666666667,"PASS",true,true,0.12697765231132507,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.1,0.1666666666666666,"PASS",true,true,0.10372227430343628,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.12,0.1666666666666666,"PASS",true,true,0.08045818656682968,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.15,0,"PASS",true,true,0.008468367159366608,5,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.18,,"NOT_IN_GATE_SET",false,false,-0.001816440373659134,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.2,,"NOT_IN_GATE_SET",false,false,-0.01033022254705429,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.22,,"NOT_IN_GATE_SET",false,false,-0.021120328456163406,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.25,,"NOT_IN_GATE_SET",false,false,-0.027082663029432297,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",100,0.9583333333333334,"PASS",true,true,0.7807084321975708,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",80,0.5833333333333334,"PASS",true,true,0.55558842420578,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",70,0.3333333333333333,"PASS",true,true,0.2997393012046814,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",60,0.0833333333333333,"PASS",true,true,0.015572842210531235,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",30,0,"PASS",true,true,0.007459461688995361,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",50,0,"PASS",true,true,0.00389828160405159,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",35,,"NOT_IN_GATE_SET",false,false,0.003591589629650116,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",40,,"NOT_IN_GATE_SET",false,false,-0.000028207898139953613,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",45,,"NOT_IN_GATE_SET",false,false,-0.0029698386788368225,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",55,,"NOT_IN_GATE_SET",false,false,-0.011307019740343094,10,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",200,1,"PASS",true,true,0.9768821001052856,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",170,1,"PASS",true,true,0.8952709436416626,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",150,0.875,"PASS",true,true,0.6477589011192322,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",140,0.6666666666666666,"PASS",true,true,0.335262268781662,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",130,0.2916666666666667,"PASS",true,true,0.14941556751728058,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",120,0.2083333333333333,"PASS",true,true,0.051734499633312225,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",90,,"NOT_IN_GATE_SET",false,false,-0.011424392461776733,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",100,,"NOT_IN_GATE_SET",false,false,-0.013585567474365234,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",110,,"NOT_IN_GATE_SET",false,false,-0.01598592847585678,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",10,1,"PASS",true,true,0.9358984231948853,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",8,0.9166666666666666,"PASS",true,true,0.8322067260742188,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",7,0.6666666666666666,"PASS",true,true,0.6157028675079346,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",6,0.3333333333333333,"PASS",true,true,0.18448197841644287,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",5,0.1666666666666666,"PASS",true,true,0.08507940173149109,5,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",5.5,,"NOT_IN_GATE_SET",false,false,0.08487071841955185,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",3.5,,"NOT_IN_GATE_SET",false,false,0.007782481610774994,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",4,,"NOT_IN_GATE_SET",false,false,0.006654437631368637,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",4.5,,"NOT_IN_GATE_SET",false,false,0.004478588700294495,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",25,1,"PASS",true,true,0.8171955347061157,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",20,0.75,"PASS",true,true,0.5297185182571411,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",18,0.4583333333333333,"PASS",true,true,0.27225127816200256,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",16,0.2916666666666667,"PASS",true,true,0.0956345796585083,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",15,0.25,"PASS",true,true,0.0515364333987236,5,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",11,,"NOT_IN_GATE_SET",false,false,-0.0007857158780097961,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",12,,"NOT_IN_GATE_SET",false,false,-0.0009196177124977112,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",13,,"NOT_IN_GATE_SET",false,false,-0.0021538883447647095,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",14,,"NOT_IN_GATE_SET",false,false,-0.002558976411819458,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",50,1,"PASS",true,true,0.9211827516555786,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",40,1,"PASS",true,true,0.860205888748169,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",35,0.9583333333333334,"PASS",true,true,0.732450544834137,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",30,0.4583333333333333,"PASS",true,true,0.30884602665901184,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",28,0.375,"PASS",true,true,0.19556128978729248,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",25,0.1666666666666666,"PASS",true,true,0.08320677280426025,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",18,,"NOT_IN_GATE_SET",false,false,-0.01480778306722641,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",20,,"NOT_IN_GATE_SET",false,false,-0.017055701464414597,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-02","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",22,,"NOT_IN_GATE_SET",false,false,-0.019296877086162567,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",55,1,"PASS",true,true,0.8307693004608154,1,false,true,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",60,1,"PASS",true,true,0.8305788040161133,2,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",72,1,"PASS",true,true,0.8304513692855835,3,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",70,1,"PASS",true,true,0.8302271962165833,4,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",65,1,"PASS",true,true,0.8301838636398315,5,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",25,0.0833333333333333,"PASS",true,true,0.10180218517780304,15,true,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",50,,"NOT_IN_GATE_SET",false,false,0.8296552896499634,6,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",45,,"NOT_IN_GATE_SET",false,false,0.8255688548088074,7,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",40,,"NOT_IN_GATE_SET",false,false,0.8155804872512817,8,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",35,,"NOT_IN_GATE_SET",false,false,0.7848706841468811,9,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",30,,"NOT_IN_GATE_SET",false,false,0.5945013165473938,10,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",29,,"NOT_IN_GATE_SET",false,false,0.48410630226135254,11,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",28,,"NOT_IN_GATE_SET",false,false,0.3823886513710022,12,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",27,,"NOT_IN_GATE_SET",false,false,0.29523125290870667,13,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",26,,"NOT_IN_GATE_SET",false,false,0.20085768401622772,14,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",24,,"NOT_IN_GATE_SET",false,false,0.0009452831000089645,16,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",23,,"NOT_IN_GATE_SET",false,false,-0.017749236896634102,17,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",22,,"NOT_IN_GATE_SET",false,false,-0.029508622363209724,18,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",21,,"NOT_IN_GATE_SET",false,false,-0.03716918081045151,19,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ir_drop","IR_DROP_MV",20,,"NOT_IN_GATE_SET",false,false,-0.037808857858181,20,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",92,1,"PASS",true,true,0.9230093955993652,1,false,true,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",90,1,"PASS",true,true,0.9200435280799866,2,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",85,1,"PASS",true,true,0.909984827041626,3,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",80,1,"PASS",true,true,0.8950240015983582,4,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",75,1,"PASS",true,true,0.8724461197853088,5,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",60,0.25,"PASS",true,true,0.17034277319908142,12,true,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",70,,"NOT_IN_GATE_SET",false,false,0.8414320945739746,6,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",65,,"NOT_IN_GATE_SET",false,false,0.7421008348464966,7,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",64,,"NOT_IN_GATE_SET",false,false,0.6710518002510071,8,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",63,,"NOT_IN_GATE_SET",false,false,0.5764567852020264,9,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",62,,"NOT_IN_GATE_SET",false,false,0.4612147808074951,10,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",61,,"NOT_IN_GATE_SET",false,false,0.3479810953140259,11,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",58,,"NOT_IN_GATE_SET",false,false,0.04413417726755142,13,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",56,,"NOT_IN_GATE_SET",false,false,0.010175490751862526,14,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",54,,"NOT_IN_GATE_SET",false,false,-0.011690696701407433,15,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",52,,"NOT_IN_GATE_SET",false,false,-0.024999385699629784,16,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","thermal","THERMAL_C",50,,"NOT_IN_GATE_SET",false,false,-0.029926694929599762,17,false,false,"core_gru_temporal_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",1,0.7083333333333334,"PASS",true,true,0.4554971754550934,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.95,0.0833333333333333,"PASS",true,true,0.22980529069900513,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.92,0.0416666666666666,"PASS",true,true,0.11688470095396042,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.9,0,"PASS",true,true,0.037331804633140564,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.75,0,"PASS",true,true,0.02412845939397812,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.85,0,"PASS",true,true,0.00918664038181305,8,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.78,,"NOT_IN_GATE_SET",false,false,0.015326730906963348,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.8,,"NOT_IN_GATE_SET",false,false,0.010602906346321106,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.82,,"NOT_IN_GATE_SET",false,false,0.00760282576084137,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMIN","VMIN",0.88,,"NOT_IN_GATE_SET",false,false,-0.0032845959067344666,10,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.05,0.2916666666666667,"PASS",true,true,0.16783663630485535,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.08,0.125,"PASS",true,true,0.15124738216400146,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.1,0,"PASS",true,true,0.13185201585292816,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.12,0,"PASS",true,true,0.10906251519918442,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.15,0,"PASS",true,true,0.028352607041597366,5,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.18,,"NOT_IN_GATE_SET",false,false,0.000993821769952774,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.2,,"NOT_IN_GATE_SET",false,false,-0.00591423362493515,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.22,,"NOT_IN_GATE_SET",false,false,-0.012978162616491318,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","VMAX","VMAX",1.25,,"NOT_IN_GATE_SET",false,false,-0.0185425765812397,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",100,0.9583333333333334,"PASS",true,true,0.794297456741333,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",80,0.6666666666666666,"PASS",true,true,0.5987546443939209,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",70,0.125,"PASS",true,true,0.3498455882072449,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",60,0,"PASS",true,true,0.052755434066057205,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",30,0,"PASS",true,true,0.013256795704364777,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",50,0,"PASS",true,true,0.012077245861291885,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",35,,"NOT_IN_GATE_SET",false,false,0.008800320327281952,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",55,,"NOT_IN_GATE_SET",false,false,0.005848463624715805,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",40,,"NOT_IN_GATE_SET",false,false,0.004521287977695465,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
